image_user,name_user,country_user,type_review,date_review,text_review
https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/ec/a2/default-avatar-2020-3.jpg?w=100&h=-1&s=1,José Policarpo,3 contributions,New York Central Park,Mar 2023 • Couples,"We had a great and complete view of Central Park. Our guide Jaffa knew everything about the Park, buildings around it and people who lived in those buildings, with great detail about John Lennon’s murderer. A great experience, to repeat next time at NYC!"
https://dynamic-media-cdn.tripadvisor.com/media/photo-o/04/81/ed/e6/tom975478.jpg?w=100&h=-1&s=1,Tom975478,"Tenby, UK48 contributions",Worth seeing,Mar 2023,A wonderful place in the heart of the city..bigger than you think.Go see Strawberry fields opposite John Lennon s old apartment.
https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/e9/bb/default-avatar-2020-65.jpg?w=100&h=-1&s=1,Mark,"London, UK68 contributions",Amazing in the snow,Jul 2022,During January it was stunning with frozen lakes and snow on the ground. It is also great in summer when more people are about enjoying the weather.
https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/e4/59/default-avatar-2020-49.jpg?w=100&h=-1&s=1,emilymn2468,"Woodbury, MN14 contributions",Central Park in March does not disappoint,Mar 2023 • Family,Visited Central Park after our trip to the Museum of Natural History.  Amazing to find such a relaxing place in the middle of the city.  Enjoyed our time.
https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/48/61/53/dawn-t.jpg?w=100&h=-1&s=1,DawnW758,"Portsmouth, UK63 contributions",Horse and carriage ride,Mar 2023,"This was expensive as we paid the driver $100 and the journey turned out to be much shorter than we had been expecting. However, the driver was lovely he was well informed and his horse cooper was well behaved. We loved the visit and for us it was well worth the expense."
https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/fc/06/77/venturatravelers.jpg?w=100&h=-1&s=1,Dan C,"Ventura, CA336 contributions",Must see!,Jun 2022,"My first time there and I thoroughly enjoyed it. So much to see and enjoy. We enjoyed the sights, entertainment and the beauty of it right in the heart of NY. Can't wait to go again."
https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f2/b8/default-avatar-2020-26.jpg?w=100&h=-1&s=1,Jeffry b,"Essendon, Australia13,852 contributions",Huge park in the heart of Manhattan,Mar 2023 • Couples,"Central Park is a huge open area in the heart of Manhattan. It's the jewel of NYC. Apart from the lawn, there's a huge water feature, with row boats. Many people like to picnic here. If you are traveling by foot, the Park is great for walking. The Park is a lot safer than it once was, but it's best not to push your luck and walk through it late at night. Central Park is inviting; it almost divides NYC i in two; it is a great asset to the City."
https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f1/b8/default-avatar-2020-22.jpg?w=100&h=-1&s=1,GreigM78,"Dunfermline, UK3 contributions",A wonderful oasis in a chaotic City,Mar 2023,"Just a fabulous place in a city that never stops. We spent a whole day just meandering through the park taking in the Woolmer Rink, Bethesda Terrace and the lake, all the way up to the reservoir and the oddly random Belvedere Castle. The park is bright and vibrant (and this was very early Spring) with musicians and artists dotted around, people and families just out for a walk in the air. All the while surrounded by the buildings and sky scrapers of an international city that is never out of eyeline but certainly out of earshot. The only downside is the horse/cart rides, they absolutely reek both as they stand at the park entrances and when they slowly pass you in the park!"
https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f2/eb/default-avatar-2020-27.jpg?w=100&h=-1&s=1,Karl L,2 contributions,"Amadou Tours was Excellent, Knowledgable & brilliant Value.  Must Recommend.",Feb 2023,Amadou Tours. Cycled us around this great place.  Amadou knew the park really well stopping at All the Relevant places taking really good photos of us. 1st time in New York late Feb 23.  Informative Amadou was a mountain of knowledge.  Really good value.  Make a beeline for Amadou!
https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/fd/aa/ba/caption.jpg?w=100&h=-1&s=1,Melaney68,"Chesapeake Beach, MD9,600 contributions",Never Enough Time in Central Park,Mar 2023 • Friends,"Due to our quick visit we opted to ride bikes on the Central Park loop so we could take in as much as possible. It was fun to see all of the families with children, the dogs of every size, and we also enjoyed taking pictures throughout the park."
https://dynamic-media-cdn.tripadvisor.com/media/photo-o/26/ed/ad/a4/dream18549678093.jpg?w=100&h=-1&s=1,Dream80931,"New York City, NY2 contributions",beautiful,Mar 2023,"As part of our tour, we made a stop at Strawberry Fields in Central Park. The beautiful scenery and serene atmosphere are sure to be even more impressive when nature is in full bloom."
https://dynamic-media-cdn.tripadvisor.com/media/photo-o/04/58/cf/46/pqm1607.jpg?w=100&h=-1&s=1,PQM1607,"Glasgow, UK50 contributions",Great wee stroll in the park…..,Mar 2023,"Love this place. It’s the park to escape the cars, people and big buildings. Never went to the zoo, we walked all round it and just enjoyed it. Would not even think of the horse carriages, those wee souls look like they need set free to a ranch!"
https://dynamic-media-cdn.tripadvisor.com/media/photo-o/28/78/b8/9b/scotlandtangtang15.jpg?w=100&h=-1&s=1,scotlandtangtang15,"Annan, UK23 contributions",Ali Central Park ride,Mar 2023 • Friends,We had a pedi cab ride round Central Park with Ali which was booked through Central Park attractions. Ali was very funny and knowledgeable.
https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/5c/b5/de/caption.jpg?w=100&h=-1&s=1,Patricia Taupau,"Leppington, Australia6 contributions",LET IT SNOW.,Feb 2023 • Family,"Living out childhood dreams. As a Sydney girl, getting to go over and see the beauty that is central park was a dream come true! What was even better is we saw it with SNOW! Pointing out certain places from movies, etc!"
https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f2/eb/default-avatar-2020-27.jpg?w=100&h=-1&s=1,veteran_vacationer,"Elgin, IL16 contributions",Must see if you're visiting Manhattan,Mar 2023,Visiting the park was a true delight! We took an hour and a half tour provided by the Central Park Conservancy and it was excellent. We would have happily spent the entire day with our guide Desiree. The conservancy does a great job of maintaining the park. It definitely was a highlight of our visit to Manhattan.
https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/69/d8/9e/jas0719.jpg?w=100&h=-1&s=1,jas0719,"Tuscaloosa, AL879 contributions",beautiful park,Mar 2023,We saw a redtailed  hawk in a tree after we left the Guggenheim. It was so magical. It just sat there and then started flying in circles overhead.  I love this park. I wish we had more time to walk along the water.
https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/ef/32/default-avatar-2020-12.jpg?w=100&h=-1&s=1,legend187,"Colchester, UK418 contributions",Long but worthwhile walk,Feb 2023,"We walked from south to north of Central Park, and it really is packed with sports areas, lakes, streams and lots to see and do. A must do when in NYC"
https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/e8/91/default-avatar-2020-62.jpg?w=100&h=-1&s=1,tssi70,"Tromso, Norway105 contributions",Amazing park in the middle of the city,Mar 2023,"Amazing to walk thru this park, probably even better other times of the year when warmer weather. Recommended."
https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f1/b8/default-avatar-2020-22.jpg?w=100&h=-1&s=1,Bryn P,"Horsham, UK9 contributions",Stroll around Central park,Mar 2023,What turned out to be a beautiful day when we had a lovely stroll around the park. It made a break from rushing around seeing all the sights NYC has to offer. Lovely and peaceful and impressive views of the skyline overlooking the park.
https://dynamic-media-cdn.tripadvisor.com/media/photo-o/27/fa/5d/0f/dmg3333.jpg?w=100&h=-1&s=1,Busy Traveler,"Edinburgh, UK69 contributions",Beautiful,Mar 2023,We always visit Central Park when we come to NYC. Sunday afternoon in spring was just lovely. Safe vibrant and clean you shouldn’t miss this.
https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f1/b8/default-avatar-2020-22.jpg?w=100&h=-1&s=1,Thekellys73,"Kingston-upon-Hull, United Kingdom133 contributions",A must when visiting New York but need plenty of time,Dec 2022,"We visited in December so it was cold but absolutely loved the whole area, we did a 2 hour bike tour round the park which meant we covered a decent area of the park and had a few highlights pointed out by our tour guide. I would think you need more then a whole day so do the park suggest, there is so much to see."
https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f3/7c/default-avatar-2020-29.jpg?w=100&h=-1&s=1,Hiroki Miura,"Atlanta, GA5 contributions",Impressive experience,Mar 2023 • Couples,"ing oasis in the heart of New York City. It offers a variety of attractions, from scenic lakes and bridges to iconic landmarks and statues. Whether you want to relax, explore, or enjoy some culture, Central Park has something for everyone. Don't miss this urban gem!"
https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f3/7c/default-avatar-2020-29.jpg?w=100&h=-1&s=1,Cy G,"Toronto, Canada36 contributions",New York's Hollywood,Feb 2023,"A beautiful park with lots of history and great scenery. Almost ever corner of the park will spark memories of scenes from a movie or show series. Lots of areas to take photos that are perfect for the instagram, and or a nice romantic walk on a sunny day. The park is surrounded by buildings worth visiting like museums, condos of famous celebrities, and when you feel like shopping the famous Bloomingdales. It's only about a 20min walk from Times Square, and definitely something worth visiting."
https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/bf/fb/ca/avatar.jpg?w=100&h=-1&s=1,Pooja,"Ghaziabad, India23 contributions",Central park,Mar 2023,"This is my favourite place for morning runs whenever at New York. The stretch is beautiful with enthusiasts all around the park doing group exercises, cycling, running etc."
https://dynamic-media-cdn.tripadvisor.com/media/photo-o/28/5d/b2/d3/caption.jpg?w=100&h=-1&s=1,James W,Florida26 contributions,Wonderful!. It was a nice change of pace from the hustle and bustle of the cities attractions..,Nov 2022 • Couples,"Took a LONG LONG LONG walk through the park. Squirrels looked tough, careful not to look them directly in the eyes, lol. We went in winter and it was just as special. Multiple skating rinks and places to lay down. We walked around the immense water retention lake, and the smaller one too.Check out the visitors center on the north end of the park, friendly attendants and souvenirs.Just a pleasure."
https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/de/0a/default-avatar-2020-35.jpg?w=100&h=-1&s=1,Lepha,"Murrieta, CA712 contributions",Visit in warmer weather,Jan 2023,"We stopped at Central Park at Strawberry Fields as part of a tour.  In January, there isn't a lot to see.  However, one could imagine how fantastic it would be in better weather."
https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/df/99/default-avatar-2020-40.jpg?w=100&h=-1&s=1,Sue Ann H,1 contribution,Central Park has history as well as nature,Feb 2023 • Solo,Went on a sculpture and monuments tour of central  park led by  Jose.   Guide was knowledgeable and entertaining.  He was generous in sharing his knowledge including talking about trees which wasn’t specifically on the tour
https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f1/42/default-avatar-2020-20.jpg?w=100&h=-1&s=1,Brenda Clark,6 contributions,Every year we have to go,Feb 2023,"Every year we pay a visit to beatiful CENTRAL PARK, and every year we talk about moving here to live.It's beyond words, like an oasis in the middle of busy NY.This year we tried first-timers the Carruage Stroll, very funny."
https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f1/42/default-avatar-2020-20.jpg?w=100&h=-1&s=1,Colada,"Baldwin, LA4 contributions",Central Park,Feb 2023 • Couples,You have to go there early just to get the whole experience but I did enjoy what I did see. I will go back one day just to complete the whole thing
https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/bf/9d/c2/caption.jpg?w=100&h=-1&s=1,Chris E,"Tonbridge, UK767 contributions",Great place to chill a bit,Feb 2023 • Friends,"Great place to stroll through, fortunately we had a dry day although very cold. Stopped for coffee at  coffee shop in the middle towards the bottom and very pleasant"
https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/e7/fe/default-avatar-2020-58.jpg?w=100&h=-1&s=1,Innino1,"Drammen, Norway251 contributions","Very Large park, quite crowded",Feb 2023,"What struck me with Central Park was how large it is, you need the better part of a day to walk around it all (if that's your goal). We visited in winter so it was not green and it has not sprung to life yet, still a must do in NYC"
https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/e8/b4/6a/simon-d.jpg?w=100&h=-1&s=1,d1sambiguate,"London, UK24 contributions",loads of fun,Feb 2023,"spend a few hours walking around - loads of playgrounds, toilets, things to see, lakes, bridges etc. Great to get away from the smelly streets and into some nature (even if it is American style fake nature). climbing on the rocks etc is fun"
https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/e8/91/default-avatar-2020-62.jpg?w=100&h=-1&s=1,TamiCopeland,5 contributions,We strolled for hours!,Feb 2023,"Central Park is one of my favorite parts about visiting NYC. My daughter and I went twice during our 4 days visit to NYC, we strolled and talked for hours! The locals walking around on a Sunday morning, with all their dogs - it was so much fun!"
https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/e4/2d/default-avatar-2020-48.jpg?w=100&h=-1&s=1,Rollin S,"New York City, NY8 contributions","A place to visit, I enjoyed it very much",Feb 2023 • Couples,"Central Park is a giant oasis of flora and fauna located in the heart of New York. Here you can find plazas, gardens, and green spaces for people to play, exercise, and take a stroll. It's also a place to observe the many scenes of everyday life and admire the picturesque scenery. Plus, there are a variety of art performances like theater, outdoor theater, plays, and music. Central Park is a place of great value and beauty."
https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/e6/ea/default-avatar-2020-54.jpg?w=100&h=-1&s=1,Ali D,"Alton, UK254 contributions",Lovely views,Feb 2023,"Spent a while just sitting, people watching. Once pass the vendors, trying to get you to ride a horse, bike etc,  it was really peaceful."
https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f1/79/default-avatar-2020-21.jpg?w=100&h=-1&s=1,Roman,"London, UK7 contributions",Central Park experience,Feb 2023 • Family,Clean tidy park. The ice rink was extremely good. We managed to get on a horse and carriage. This was excellent as we learn more about the buildings and people who live in the buildings around Central Park.We also learnt the film locations which were filmed in Central Park . A very knowledgeable tour guide which helped us know more about the park.
https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/ea/2e/default-avatar-2020-67.jpg?w=100&h=-1&s=1,Nick C,6 contributions,An amazing place to visit,Feb 2023 • Solo,"Walking Round the park was an experience I'll never forget. One minute, you're looking at the trees, etc . Turn around and then you see the skyscrapers !!!!"
https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/e9/ef/default-avatar-2020-66.jpg?w=100&h=-1&s=1,RachelJoshua2009,"Hertfordshire, UK33 contributions",Worth a visit,Feb 2023 • Family,"Beautiful park with loads to see and do. Take a ride on the horse drawn buggy - don’t pay too much, average is $65 for 20 mins."
https://dynamic-media-cdn.tripadvisor.com/media/photo-o/26/5b/1d/20/mjh1.jpg?w=100&h=-1&s=1,MJH1,"Bedfordshire, UK4,838 contributions",A must visit,Feb 2023 • Family,"We spent about 2 hours doing a loop from our hotel on the northern edge of the park this morningIdeal amount of time to take in lots of the sights - including:Gapstow BridgeCop cotIce rinkUmpire rockThe CarouselMineral springsStrawberry fieldsDakota buildingChandlers landingRamble stone archWood chip vantage pointBow bridgeAlice in wonderland and hans Christian Andersen statues by the model boat lake Bethesda fountain and terrace before heading back into midtown via the mall and literary walk where we took in Women’s rights statue, Balto statue and statues of Burns, Shakespeare, Columbus et al2.5 hours will do it - don’t need anymore (we didn’t bother with touristy carriages)Shakespeare ✅Burns ✅Columbus ✅"
https://dynamic-media-cdn.tripadvisor.com/media/photo-f/01/2e/70/60/avatar038.jpg?w=100&h=-1&s=1,Graham,23 contributions,Nice Sunday Stroll,Feb 2023,"A few of the cafes were closed. (Sunday12/02/23) However a nice walk through the park, made all the better by the weather busy but not to busy."
https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/13/c5/c6/watty-g.jpg?w=100&h=-1&s=1,Watty Gaffney,"Glasgow, UK163 contributions",Fabulous,Feb 2023 • Couples,We decided to visit by foot and took a lovely walk up 5th Avenue to get there.We had a gorgeous day with no cloud and it made for a great walk up and back down the park winging through the trees and rock formations Despite it being winter/spring and there being a lack of greenery it was absolutely lovely We walked around for hours and took in the beauty of this place and the quiet atmosphere which is a shock in the middle of new york as you expect it to be loud.For is this was a lovely stress release and one we recommend
https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/a3/94/23/avatar.jpg?w=100&h=-1&s=1,Barbara-BrookeMorales-Murphy,"London, UK1,212 contributions","Beautiful park, great walks",Feb 2023 • Friends,"This huge park is nice in every season. Take a stroll through the parkland, visit the zoo, take a bike ride or jog. A beautiful place for recreation. Kept very  clean."
https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/de/5a/default-avatar-2020-36.jpg?w=100&h=-1&s=1,Vebjørn L,"Oslo, Norway67 contributions",One of the best in the world,Jul 2022,"A city park usually don't have much to offer, but Central Park sure does. its huge and if you want you too, you can walk for hours."
https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f0/48/default-avatar-2020-15.jpg?w=100&h=-1&s=1,Eileen K,"Pompton Lakes, NJ9 contributions",Anytime of Year Beautiful!,Nov 2022,I try and get to Strawberry Fields in Central Park on any of the Beatles Birthdays as well as the anniversaries of the passing of John Lennon and George Harrison.  There are always a great group of musicians and fans there singing Beatles songs and remembering all of the music they gave the  world.
https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/57/da/d4/jeroen-l.jpg?w=100&h=-1&s=1,Jeroen Lezer,"Jakarta, Indonesia288 contributions",A walk in freezing cold Central Park,Feb 2023 • Solo,It was freezing cold in Central Park which I knew from an eighties concert from Simon n Garfunkel n this was just across the Indonesian Consulate at 68th street so we just could walk in. The park is also well known of the movie Home Alone in 1993. I like that the park is wide n huge. The walking lanes are pretty cool n clean. The grassfields are clean n healthy. You could easily play football-soccer there Holland - US. You can smell the nature which Central Park breathes. Nice trees. Though I couldnt find a speakers corner like in Hyde Park in London. Unfortunately I couldn't make a picture of me in the park cause my mobile battery was finished but we will be back so next time better.
https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/f4/77/9f/twitterengland.jpg?w=100&h=-1&s=1,TwitterEngland,"Oxhill, UK739 contributions",Great place to walk,Feb 2023 • Couples,Although I’ve been many times there are still things to discover.I’d recommend either a bike tour or a horse and carriage tour as you are taken to all the important sightseeing areas and given a talk about the history of the sights and park in general.
https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f2/7a/default-avatar-2020-25.jpg?w=100&h=-1&s=1,Jade,33 contributions,Great experience,Aug 2022 • Family,"Lovely park, bigger than you could imagine. We came in the summer and it was a beautifully hot sunny day. We took a horse and carriage ride around the park, would highly recommend."
https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f2/11/default-avatar-2020-23.jpg?w=100&h=-1&s=1,Tinkzss,"Amwaj Islands, Bahrain55 contributions",Winter walk & Fluffy friends,Nov 2022,"we picked the coldest day for a walk in the park, but it was so worth it. beautiful scenery, even made some friends with some squirrels. caramel coffee hit the spot! felt very safe, was looking for the friend's fountain * typical tourist* didn't disappoint. can't wait to return but hopefully in summer when it's not so cold."
https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/eb/6d/default-avatar-2020-19.jpg?w=100&h=-1&s=1,tshetter,"Port Trevorton, PA3 contributions",Beautiful Park!,Feb 2023 • Family,"Beautiful park, home to the Zoo, numerous biking/running paths, just a wonderful oasis in a concrete jungle!"
https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/7b/96/97/turtle5954.jpg?w=100&h=-1&s=1,Turtle5954,"Warrington, UK1,889 contributions",Marvellous,Oct 2022,An open space in the 24-7 city. Nowadays it is safe and a pleasing place to spend some time walking and grabbing a coffee.
https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/48/3f/23/avatar.jpg?w=100&h=-1&s=1,Paul Legate,"United Kingdom20,373 contributions",Oasis of calm in a frantic city,Jan 2023 • Friends,"On our latest visit to Central Park in January 2023 we spent one morning covering most of the park even though it was windy and raw. Central Park is varied with very distinct areas and styles, there is a feeling of sanctuary at any point in the park. Although it is so close to the frantic city it can feel a million  miles away when at one of the lakes or in the wooded areas. It is one of the highlights of New York and even though it was bone-chilling when we went it was still worth revisiting."
https://dynamic-media-cdn.tripadvisor.com/media/photo-o/22/20/a1/10/leakyl33.jpg?w=100&h=-1&s=1,leakyl33,"Basingstoke, UK87 contributions",Walk in the park,Jan 2023 • Friends,"Really enjoyed our trip to New York City, loved Central Park, we had a little walk but soon realised there was much to see, so hiring a bike was a must, 12 miles later we’d seen the complete park, stopping along the way admiring the views…."
https://dynamic-media-cdn.tripadvisor.com/media/photo-o/21/54/73/d3/stephencr0ss.jpg?w=100&h=-1&s=1,StephenCross,"Dublin, Ireland18,409 contributions",January in Central Park - cold & raw,Jan 2023,Central Park is a place that you could visit every day and have a difference experience.  We find it raw and cold in the winter ....yet very enjoyable. Recommended.
https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/eb/a3/default-avatar-2020-38.jpg?w=100&h=-1&s=1,Maverick,7 contributions,Peaceful Beautiful garden,Aug 2022 • Family,"Very beautiful place in Center of City when even I go New City I love come here spend time with Kids and the best part is there is admission no Rush The place is infested with a lot of couples, who made this a hook up place and it makes the families unease while roaming with small kids."
https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/eb/43/default-avatar-2020-11.jpg?w=100&h=-1&s=1,Christine Elfonoun,"Dubai, United Arab Emirates5 contributions",View is Good But to Much homeless people,Apr 2022,not good experience the view is very nice but their is to much homeless peopleyou can visit and not stay for chilling for long time only click picture and go.
https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/ef/9c/default-avatar-2020-14.jpg?w=100&h=-1&s=1,Christian B,"Oslo, Norway121 contributions",Its picture time!,Jan 2023,"This is a heaven for photographers! So many locations, angels, and contrasts ready to be eternalized.Make sure you are ready for hiking. Like everything else in New York you are working with great distances."
https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f2/eb/default-avatar-2020-27.jpg?w=100&h=-1&s=1,Cddcoffman,"Naples, FL15 contributions",So much to see!,Jan 2023,"Great walk through Central Park.  Even in winter, lots to check out.  Favs:  Imagine/Strawberry Fields, Belvedere Castle, Alice in Wonderland statue."
https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/fc/bc/48/clark-g.jpg?w=100&h=-1&s=1,Clark G,"Reston, United States845 contributions",Highly recommend for all visitors,Jan 2023 • Couples,"Central Park in NYC is a MUST for all travelers to the city.  Beautiful all seasons and in all weather.   Highly recommend.   Bring excellent walking shoes and socks.  Walk it, bike it, take a tour you'll love it"
https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/c3/bc/ef/caption.jpg?w=100&h=-1&s=1,Amy D,"London, UK295 contributions",Oasis in the city,Feb 2022,"A great place to escape the crowded streets, great viewpoints of the city too and great to cycle around."
https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1f/4b/1f/d6/jtap1994.jpg?w=100&h=-1&s=1,Joe,"Manchester, UK105 contributions",Amazing park with stunning scenery.,Jan 2023 • Couples,"A beautiful park, lots of culture and history to go with it. Make sure you bring comfortable walking shoes though as it’s huge. We even popped over the the plaza hotel (from home alone 2)."
https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/e3/6a/default-avatar-2020-47.jpg?w=100&h=-1&s=1,Conny Wylie,"Ottawa, Canada745 contributions",Refreshing Greenery in the Midst of NYC.,Jan 2023,"When I heard that Central Park was over 800 acres of space, I decided to use the horse-drawn carriage as my mode of transport for my park viewing. In spite of its size, it was crowded in spots. Someone was shooting a portion of a film which provided an attraction and joggers, walkers and people-watchers abound.The park is just chucked with iconic sights. I twigged to the Bow Bridge, Bethesda Terrace and the picturesque Conservatory Gardens. Its hard not to find a shopping venue in NYC.....and yes Central Park has its own mall."
https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/21/b8/e6/ashfield531.jpg?w=100&h=-1&s=1,Ashfield531,"Ringwood, UK1,026 contributions",Cold rainy day,Jan 2023,"It must be a wonderful place in the warmer months but on a cold, blustery, rainy day in January we did not see it at its best. You could still get a taste of the variety of walks available and the exposed granite bedrock is impressive. Our guide was informative on the history behind the creation of the park and the bragging rights depending on where you live, adjoining the park."
https://dynamic-media-cdn.tripadvisor.com/media/photo-o/26/13/98/59/michherondale.jpg?w=100&h=-1&s=1,Mich Herondale,99 contributions,Wonderful experience,Oct 2022,"One of the main highlights of the city! This park is beautiful, I went several times during my stay in NY.First, I went just for a walk around and it was such a peaceful experience that I really loved, so many gorgeous spots.I also, visited the Zoo this time.And to end this visit, I went to the Strawberry Fields, this spot has such a lovely vibe, there's people singing The Beatles songs and just chilling.Second visit, I rented a bike and did 2 loops around the park and it was one of the best experiences! I felt like I was in a movie, and even though it was tiring, I don't regret it one bit.Last time, I went for a 5k run, and wow... Simply amazing, one of the best runs I've ever had! I also loved to see a lot of runners training for the marathon, incredible experience."
https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/ed/ce/default-avatar-2020-7.jpg?w=100&h=-1&s=1,Peter A,"Scranton, PA23 contributions",My Favorite Spot,Dec 2022,"I have been in Central Park many times and will never get bored of it. A large natural resource with excellent sceneries, lakes, zoo, playgrounds, restaurants, and various facilities for running and sports. At the heart of a busy city like New York having this jewel is a blessing."
https://dynamic-media-cdn.tripadvisor.com/media/photo-o/28/dc/8d/04/caption.jpg?w=100&h=-1&s=1,Joshua C,"Melbourne, Australia42 contributions",Great spot,Jan 2023 • Couples,A must see while in the city! Really enjoyable to ride round on a tandem bike! Really nice to just relax and take in the breathtaking views and step back from the busy hustle of the city!
https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f1/79/default-avatar-2020-21.jpg?w=100&h=-1&s=1,Claude F,"Ottawa, Canada127 contributions",Always a super place to see,,We always go to Central Park when in New York. It has so many areas of interest and beautiful spots. it is a must see.
https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f1/b8/default-avatar-2020-22.jpg?w=100&h=-1&s=1,Jenny G,14 contributions,Do the horse drawn carriage ride,Dec 2022,"Great Tour. Affordable. Handsome Jack horse and his guide are awesome. Picture perfect opportunities.  Relaxing and beautiful, even for a family of four."
https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/65/b8/29/karenvegas.jpg?w=100&h=-1&s=1,karenCFC,"London, UK313 contributions",Beautiful,Jan 2023,Love this park. Walked around the whole of it. You do not realise how vast it is until you try to find something like the Home Alone 2 bridge location which we were looking in the totally wrong place. Google it and you can find it. It is near the Zoo area. Did not like seeing the poor horses having to pull often large people. The park itself is well maintained and there is a lot of wildlife. I imagine it is fantastic to see in the Spring and Autumn.
https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/e4/2d/default-avatar-2020-48.jpg?w=100&h=-1&s=1,Jessica O,"Maidstone, UK221 contributions",Lovely park to visit and peaceful,Jan 2023 • Solo,Lovely and peaceful place to walk around.Lovely to see the Bird Sanctuary.Various rock formations around.I saw the Arch and Bridge from Home Alone 2.Lost in New York.The Dairy House was good to visit with lovely gifts to buy and a free map .Saw plenty of horse and carriages and bikes to hire but was lovely to walk around.
https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f1/06/default-avatar-2020-18.jpg?w=100&h=-1&s=1,danbarrick,4 contributions,A walk in the park,Jan 2023 • Couples,Walking through the park is always one of the highlights of our yearly trip to New York City. It’s always different depending on the weather. The people are always friendly and there’s plenty of birds and squirrels to watch.
https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f4/5d/default-avatar-2020-32.jpg?w=100&h=-1&s=1,harry m,"Glasgow, UK126 contributions",Superb Park with so much to do.,Dec 2022,Booked a Horse and cart tour for family. We were well looked after by Oscar and his horse Strawberry. Lots of information on what you could see and what films were shot there. Revisited for a walk and visit to the zoo which was well worth the money. Great day if weather allows.
